Date	ATRCT	AVBLS	ETRAV	NADDU	NTRAN	NTRBL	NTREP	TOUTV	TRFEE	Volume_BTC	Volume_Currency	Weighted_Price	JPY_Rate	GBP_Rate	CHF_Rate	EUR_Rate	CNY_Rate	CAD_Rate	SEK_Rate	Dollar_Index
2012-04-19	8.56666666667	0.0234108827053	200127	13885	8023	60	6306	739373.632372	5.94767942	8924.31	44708.59	5.01	0.0122839861043549	1.60121948876264	1.09127298084489	1.31169216158998	0.158328557088528	1.00901860832117	0.148166367123661	1
2012-04-20	8.25	0.0231121863088	222789	13626	8016	56	6559	2411391.36344	6.07277319	7043.65	35574.68	5.05	0.0122591536035169	1.60685161528759	1.09444753929888	1.31541561871889	0.158330813234556	1.00721264978511	0.148713258530564	1
2012-04-21	10.7	0.0269741395704	170294	14018	7770	65	6260	1486036.53209	6.263791	2689.99	13912.29	5.17	NA	NA	NA	NA	NA	NA	NA	NA
2012-04-22	8.55	0.0196055597907	176558	11561	6768	56	5218	1150690.44885	5.15564775	2053.24	10547.89	5.14	NA	NA	NA	NA	NA	NA	NA	NA
2012-04-23	9.21666666667	0.0210180218155	117304	12471	6845	45	5268	774046.059837	4.34820541	4222.97	21350.09	5.06	0.0122870802579795	1.61006224500639	1.09548463144611	1.31650142379629	0.158356136617006	1.00595120734264	0.149101514274979	1
2012-04-24	10.45	0.0255127573401	155892	12541	7395	48	5874	800438.047361	5.43974157	9003.83	44454.61	4.94	0.0123200047308818	1.61228171720901	1.0957138959532	1.31669903551796	0.158324044989361	1.00842844494283	0.148538970684349	1
2012-04-25	9.88333333333	0.0248372589332	152672	13879	7746	53	5710	748268.599237	5.27822828	1854.07	9284.92	5.01	0.0123043455257093	1.61332737477756	1.09776834672794	1.31907675179988	0.158335325719515	1.01261926123349	0.148373896283679	1
2012-04-26	18.1	0.0261363921227	204850	14567	10043	56	5807	2031001.03527	13.33086106	6657.61	33008.82	4.96	0.0123194583380558	1.61638366482668	1.09998658016372	1.32181241631275	0.158439183911452	1.01613934115557	0.148751085882927	1
2012-04-27	10.4	0.0254469750419	146063	12887	7066	60	5582	1334928.65111	6.9636861	2321.47	11543.67	4.97	0.0123660295276053	1.61997362682936	1.10041386565487	1.3220762943788	0.158482372798086	1.016794392989	0.148813731340618	1
2012-04-28	9.31666666667	0.0204797646938	132702	12306	7173	73	5206	1042504.46248	5.3321923	3567.75	17580.7	4.93	NA	NA	NA	NA	NA	NA	NA	NA
2012-04-29	8.35	0.0196994873415	159552	12863	8050	92	5285	970611.948163	5.79655728	939.83	4581.79	4.88	NA	NA	NA	NA	NA	NA	NA	NA
2012-04-30	8.9	0.0225714282877	114217	14525	9064	87	5775	1191280.93881	4.96371671	2900.53	14053.09	4.85	0.0124498271963985	1.62419399373061	1.10114816719393	1.32285981125436	0.158534632683183	1.01673339826871	0.148684955907476	1
2012-05-01	11.6333333333	0.0243539756903	153169	15610	10070	72	6009	995623.201015	6.49137637	955.4	4649.16	4.87	0.0125017189863606	1.62370610919424	1.10205102716666	1.32407715132745	0.158597490670503	1.01460730131706	0.148732280407943	1
2012-05-02	12.15	0.027498350515	154490	14824	9373	95	5960	1093624.15178	6.68304753	8401.11	41764.52	4.97	0.0124820258827289	1.62132101994063	1.09924174304565	1.32059400318263	0.158633719500685	1.01340327167112	0.148538529409143	1
2012-05-03	8.91666666667	0.0316947799131	175809	17151	12283	92	6624	1118696.16373	8.49677544	4137.99	20598.89	4.98	0.0124618666879349	1.61921817669556	1.0953046480348	1.31603363255551	0.158635984352146	1.01379367676608	0.148226104099193	1
2012-05-04	9.08333333333	0.0398064336469	142735	17877	14376	115	7340	1168190.54434	10.52965254	3734.29	18632.91	4.99	0.0124764818317472	1.61774340971778	1.09348892951808	1.31371863825181	0.158609313538891	1.01138311698163	0.147726198354921	1
2012-05-05	9.58333333333	0.0363443692525	145974	16679	13590	88	5582	1089067.70566	9.92443083	5514.28	27178.2	4.93	NA	NA	NA	NA	NA	NA	NA	NA
2012-05-06	9.81666666667	0.0340484020322	195711	15598	12416	115	5374	942031.341081	8.47898308	2948.34	14714.71	4.99	NA	NA	NA	NA	NA	NA	NA	NA
2012-05-07	9.55	0.0405954115572	175687	19235	16283	160	6812	1360550.69187	10.57768272	3419.12	16902.68	4.94	0.0125096011188587	1.61598140974986	1.08696479212342	1.30598257558048	0.158465797534589	1.00616882104181	0.146563310220299	1
2012-05-08	7.56666666667	0.0388061718274	171910	19674	17176	106	6998	4235212.54705	12.78385726	4135.34	20354.44	4.92	0.0125205650280586	1.61573597581566	1.08401436535837	1.3021782838332	0.158426382428613	1.00392837171853	0.146171049361963	1
2012-05-09	9.5	0.0499233094657	223474	20332	18865	195	6874	2567050.11122	14.96129097	5042.67	24828.78	4.92	0.0125334486410608	1.61405910038802	1.08136398928152	1.29904377387805	0.158468308715282	1.00022605108755	0.145817445307522	1
2012-05-10	9.95833333333	0.0393750270208	234320	17330	12723	158	6232	1264003.50834	9.90617607	7170.64	35101.68	4.9	0.0125385088954451	1.61371528898413	1.07862764048046	1.29563384351075	0.158461779811018	0.998601957259836	0.145137459688071	1
2012-05-11	15.1833333333	0.0493754642766	226329	17977	14196	175	6418	1126846.0696	10.00517341	7013.18	33769.09	4.82	0.0125244069380205	1.61198023712229	1.07707668462872	1.29368783829937	0.158435418554689	0.998362685196278	0.144231462651263	1
2012-05-12	9.03333333333	0.0665325178717	173582	21047	22055	126	5599	3086157.90117	12.89572253	4708.75	23177.64	4.92	NA	NA	NA	NA	NA	NA	NA	NA
2012-05-13	9.83333333333	0.0445780031609	142362	16837	14084	151	5044	2235581.96629	10.1650517	1787.59	8747.75	4.89	NA	NA	NA	NA	NA	NA	NA	NA
2012-05-14	12.6166666667	0.0812237412779	140318	26853	28010	261	7296	2062283.74756	28.27673306	4269.49	20739.81	4.86	0.0125124029193938	1.60884737347622	1.07328151530177	1.28916815135865	0.158303493124879	0.997984072174208	0.14321620634591	1
2012-05-15	12.2166666667	0.0690492164088	225197	22051	20817	234	6782	2979362.45579	19.59848847	9519.07	46413.78	4.88	0.0125054242277588	1.60677157813891	1.06843999213628	1.28321110747535	0.158210575111262	0.997526135184742	0.141854837108091	1
2012-05-16	14.35	0.0779678055218	187810	20909	19677	220	6147	3967466.92949	13.98413588	6375.76	31433.66	4.93	0.01246820607451	1.59886927964543	1.06205818379554	1.27584869455162	0.158083521847933	0.993334724001947	0.140099386504787	1
2012-05-17	12.0333333333	0.0575751046003	160678	17048	14892	216	5647	3303219.4345	10.10983418	2813.73	14003.97	4.98	0.0124765129643446	1.59000965135858	1.05908194540644	1.27202026073871	0.158033057354938	0.988122764372246	0.13937223955858	1
2012-05-18	10.0333333333	0.0645708441734	256286	20911	21758	221	6235	2258449.06464	15.75663471	3890.51	19382.26	4.98	0.0125689248416001	1.5819255514197	1.05810028674518	1.27076267363383	0.158020321413334	0.982791323918193	0.139186206090232	1
2012-05-19	11.2833333333	0.110715003863	148747	28460	38132	192	5229	1338498.23754	33.30233593	3402.48	16959.37	4.98	NA	NA	NA	NA	NA	NA	NA	NA
2012-05-20	11.8166666667	0.0963156391198	148100	25560	33328	250	5209	1038377.36599	22.03784271	3281.29	16372.65	4.99	NA	NA	NA	NA	NA	NA	NA	NA
2012-05-21	11.3166666667	0.0935635133223	212254	23727	29133	177	5527	3722513.26465	18.00690588	10959.67	54454.47	4.97	0.0126147946311434	1.5804055004433	1.06145281046168	1.27494103397718	0.158072027099868	0.980411380615306	0.139738967608507	1
2012-05-22	15.3	0.0909834071102	273824	22830	25323	135	6701	4585990.25585	14.48193745	2493.64	12396.01	4.97	0.0125754527162978	1.58031558902313	1.06331735876221	1.27720282364	0.158182796039103	0.98168181728938	0.140311097765967	1
2012-05-23	16.5	0.0933073690115	210483	23849	26784	235	6460	2395544.21704	16.09408162	5462.79	27272.59	4.99	0.0125624984296877	1.57567907829077	1.05622273625062	1.26866684681736	0.158103766664137	0.97917299049223	0.139790147031277	1
2012-05-24	14.8	0.0810636591028	152568	22814	26020	229	5904	1187257.42542	20.59204355	2890.96	14452.22	5	0.0125772874312651	1.57008301028875	1.04858514406511	1.25943156815603	0.157949437226155	0.975723987198501	0.139557991927966	1
2012-05-25	14.6833333333	0.106215139915	161432	24436	29007	214	6180	1416401.31565	19.10534085	5977.89	29914.76	5	0.0125671873252376	1.56687255372023	1.04447368970776	1.25500747984458	0.157820312105449	0.973852071870283	0.139493749285095	1
2012-05-26	12.9666666667	0.0722155394378	143467	21295	23982	143	5509	5219577.84161	16.87447099	6247.05	31229.36	5	NA	NA	NA	NA	NA	NA	NA	NA
2012-05-27	9.45	0.0582298243918	133162	19795	22251	163	4970	2082024.36431	15.29363421	5145.31	25609.53	4.98	NA	NA	NA	NA	NA	NA	NA	NA
2012-05-28	11.25	0.0969300131867	149480	24424	32526	119	5358	2433082.74126	20.21974674	4602.49	23108.79	5.02	0.0125765439908644	1.56798304069543	1.0447388518529	1.25566304031181	0.157845721591716	0.974896417255667	0.139736233884919	1
2012-05-29	12.4166666667	0.0983408549253	200435	26445	31160	168	7487	3153174.67261	18.96538173	4036.35	20236.41	5.01	0.0125803728570907	1.56760942697605	1.04351129027041	1.25404901074344	0.157884598988907	0.976352736716721	0.139590914864897	1
2012-05-30	15.3666666667	0.0925029595693	198600	23184	25743	297	6679	1873294.8659	16.86572549	4153.54	20893.73	5.03	0.0126025215125042	1.56080019104194	1.03839032884783	1.24720470246061	0.157767277488976	0.975115063577502	0.138766889665058	1
2012-05-31	10.7166666667	0.0609374634207	211059	21952	20951	333	7082	4812129.30927	13.60278435	4082.18	20639.99	5.06	0.0126751547953279	1.55049336698938	1.03276978528716	1.24019317248855	0.157560211634876	0.972015668892583	0.138085309103964	1
2012-06-01	9.81666666667	0.0715438577513	620177	23238	24713	108	6637	3223156.24545	15.68116299	5070.18	26071.08	5.14	0.0127479800825559	1.54013198931148	1.02996794739748	1.23706187907225	0.157483787044124	0.966473049899004	0.137621812506795	1
2012-06-02	10.9333333333	0.0495253954178	187427	18762	18570	242	5625	2387134.35994	9.96264787	4752.55	24348.14	5.12	NA	NA	NA	NA	NA	NA	NA	NA
2012-06-03	11.2166666667	0.0694346729713	113586	22565	26654	182	5991	1609492.54685	15.02353311	3572.61	18224.93	5.1	NA	NA	NA	NA	NA	NA	NA	NA
2012-06-04	14.775	0.122834654044	210401	32189	44984	188	6048	3521172.50923	28.12443169	1724.86	8832.71	5.12	0.0127822316753927	1.5366907978345	1.0332937581824	1.24122146121555	0.157589014154645	0.961741906941853	0.137929892993989	1
2012-06-05	16.35	0.140541343128	240143	34449	45318	231	7516	5317556.45597	29.98382458	5793.31	30477.14	5.26	0.0127638446231666	1.5366907978345	1.03748968994621	1.24595376514768	0.157749856053256	0.961741906941853	0.138739551177552	1
2012-06-06	8.46666666667	0.0461344408566	194682	20500	18275	229	6916	2751676.41249	13.28754541	3770.39	20096.67	5.33	0.0126930775762822	1.54148997337847	1.04008054383731	1.24906164244112	0.157860173772479	0.965959584250995	0.138999895750078	1
2012-06-07	17.575	0.102146398453	222169	26044	30567	148	7171	4158245.01434	20.49586485	4992	26933.08	5.4	0.0126126626087527	1.54874040942501	1.04466245389121	1.25468467891992	0.15801857350313	0.971637889991158	0.139481102402841	1
2012-06-08	14.8166666667	0.0762383164586	245424	23625	26974	321	7227	6042248.698	16.81802928	5942.53	33066.78	5.56	0.0125894163294801	1.54826323571534	1.04321845411717	1.25291616236791	0.15808102284745	0.971326443391095	0.139625217989872	1
2012-06-09	10.2666666667	0.0816404890871	230720	24654	31523	390	6554	1867311.94207	22.52987299	7016.72	38923.96	5.55	NA	NA	NA	NA	NA	NA	NA	NA
2012-06-10	10.8166666667	0.0927931617288	151322	26535	39328	361	6338	1644528.24524	24.41006786	7337.18	39176.22	5.34	NA	NA	NA	NA	NA	NA	NA	NA
2012-06-11	11.4666666667	0.0937703739513	176125	27456	35275	308	6356	4066159.98486	20.67463329	6236.25	33659.81	5.4	0.0125815757920416	1.55087089154915	1.04497357261835	1.25509096271752	0.158117016078919	0.97375724231949	0.140769728877502	1
2012-06-12	12.3	0.0692984921592	204751	18916	20796	247	7020	2787261.32418	12.59682379	4998.57	27590.05	5.52	0.0125815916216665	1.55219488117172	1.0426658881428	1.25223053564161	0.158058285573388	0.973368634169132	0.141154616532311	1
2012-06-13	28.95	0.131288410705	264527	35054	52040	248	7098	1760143.06731	35.1762952	5579.85	32042.36	5.74	0.0125779676771387	1.55407883531116	1.04204223605591	1.2515018021626	0.158051041003182	0.972951936174353	0.141464325526389	1
2012-06-14	47.7333333333	0.16715591901	180477	37395	56997	209	7606	5229504.5329	35.89565212	6244.87	35969.1	5.76	0.0125903356583487	1.55334256018814	1.04590366599694	1.25611729120818	0.158166783710087	0.972951936174353	0.142101164661146	1
2012-06-15	20.1833333333	0.152589468086	202779	39031	57407	246	8641	3656680.3494	35.61308945	5323.83	31967.98	6	0.0126416177225367	1.55560429782355	1.04988089101291	1.26104676970259	0.158330311863215	0.975895384014834	0.142630564018302	1
2012-06-16	23.7833333333	0.132879221439	269180	34580	49313	217	9429	4351600.72403	30.02680517	11012.59	70228.63	6.38	NA	NA	NA	NA	NA	NA	NA	NA
2012-06-17	12.55	0.100270359063	160772	30521	40290	181	10008	1159009.95277	24.4001962	4811.31	29538.46	6.14	NA	NA	NA	NA	NA	NA	NA	NA
2012-06-18	14.6833333333	0.105562835742	195271	31363	39028	133	9884	2575358.10564	26.16138093	2114.31	13029.4	6.16	0.0126523020863646	1.56406406406406	1.05252300289023	1.26414099723027	0.158444455711606	0.977268729355198	0.142980923485189	1
2012-06-19	12.9333333333	0.091424208421	216607	30103	38108	156	8462	2217216.37034	26.94018882	3159.05	20037.84	6.34	0.0126542873991137	1.5687406463839	1.05218190962599	1.26365856956377	0.158508247184101	0.978636368084711	0.142955373621017	1
2012-06-20	21.2916666667	0.112861352808	255335	25912	33475	169	8463	1737453.29481	21.58001528	5026.54	32830.27	6.53	0.0126483973215754	1.57123508505096	1.05470880017382	1.2665538589363	0.158549462675871	0.980853735091023	0.143300350369357	1
2012-06-21	14.3666666667	0.0957187355542	189732	22814	26501	219	8018	1186755.33251	26.27883814	2474.21	16163.55	6.53	0.0125664766615395	1.56915419450608	1.05401955627885	1.26586604858647	0.158534130020181	0.979518272913381	0.143350473271588	1
2012-06-22	15.3666666667	0.082553775598	246541	23645	25550	189	8403	1584455.89817	29.83422135	3064.02	19998.58	6.53	0.0124771200810514	1.5625463880959	1.04785666159155	1.25838715035713	0.158450983188351	0.97508653893033	0.142809607659165	1
2012-06-23	10.6333333333	0.0608038254726	158650	22670	21659	202	8191	3282570.07673	15.19853598	4002.93	25611.25	6.4	NA	NA	NA	NA	NA	NA	NA	NA
2012-06-24	13.7166666667	0.0681074755532	266424	21800	21880	159	7179	2180761.31443	16.06404355	6147.3	38090.28	6.2	NA	NA	NA	NA	NA	NA	NA	NA
2012-06-25	13.8833333333	0.0728452345904	185586	25287	25985	166	9685	1843260.41923	14.82897323	7020.5	43051.71	6.13	0.0124791598031288	1.55800127132904	1.04310963499508	1.25259129824825	0.158280190759286	0.972951936174353	0.142144390271638	1
2012-06-26	17.4833333333	0.0915604088757	299260	30371	32547	136	13495	1782749.75341	19.65510869	6105.52	38225.02	6.26	0.0125461541646331	1.55895338105809	1.04110707161567	1.25033446446925	0.158201564613474	0.973226537941237	0.141658910841298	1
2012-06-27	11.5166666667	0.0783812146128	241559	29665	30636	156	14690	1327378.71729	17.42605631	4998.15	31929.59	6.39	0.0125687194737226	1.56037642520882	1.03986207269468	1.24885261665845	0.158274929884206	0.97476337619043	0.141542215673536	1
2012-06-28	14.1666666667	0.0855410823116	231983	27355	27315	158	12121	3571435.20578	16.85485099	2022.14	13141.45	6.5	0.0125793125657269	1.55707699278606	1.03814885601187	1.24676309132415	0.158339337033196	0.973852071870283	0.141694840324084	1
2012-06-29	13.6166666667	0.0640145233699	148066	25246	22339	138	12605	2843499.26299	11.58999775	4256.84	27773.77	6.52	0.0125791226816677	1.55913810845365	1.04345902492928	1.2531846555058	0.158364412349257	0.974573380502685	0.141889859415527	1
2012-06-30	14.0833333333	0.0670133174305	143265	27258	23608	160	13953	1659773.18224	14.1692415	6141.47	40560.69	6.6	NA	NA	NA	NA	NA	NA	NA	NA
2012-07-01	16.9916666667	0.0568779931552	100010	23260	18834	143	11476	1287322.11079	10.02531446	4420.06	29177.51	6.6	NA	NA	NA	NA	NA	NA	NA	NA
2012-07-02	10.5166666667	0.059044334459	144843	30158	25272	153	15888	1167866.96926	13.30033059	9777.03	64380.12	6.58	0.012561583161449	1.56533472335057	1.04895471662488	1.26027438693952	0.158414586815154	0.979854197695383	0.14336897008033	1
2012-07-03	13.1833333333	0.0647622009804	279930	26804	22946	140	12608	1227878.76673	17.70742136	3595.02	23256.44	6.47	0.012546232868119	1.56843800827194	1.04903944703033	1.26013145691359	0.158494932124545	0.984242281079911	0.144297645639614	1
2012-07-04	13.3333333333	0.058327764835	229940	24790	21992	153	11814	2384064.43623	12.04784878	3477.02	22177.5	6.38	0.0125350668495115	1.56608241352093	1.04719388690097	1.25787587532437	0.158598748338678	0.986504616841607	0.144346801852258	1
2012-07-05	13.5666666667	0.0688497793936	182314	22083	22045	221	9812	1819963.93905	13.38649042	3581.78	23287.78	6.5	0.012526383695659	1.55923291977279	1.04143342897164	1.25111505629392	0.158580891319758	0.987040162664219	0.144307849048218	1
2012-07-06	11.65	0.060746679119	196760	22262	21962	220	9044	1621179.08254	12.41769967	2813.22	18245.91	6.49	0.0125282198151336	1.55324605126023	1.03182456506015	1.23947837791944	0.158448723616307	0.985046986741268	0.143481698191987	1
2012-07-07	12.2	0.060612745846	161200	26033	26129	175	14531	4379832.14432	45.39267827	2854.73	18836.58	6.6	NA	NA	NA	NA	NA	NA	NA	NA
2012-07-08	11.15	0.0584433667071	128522	22403	21697	145	9436	623122.949405	12.394001	2066.58	13700.43	6.63	NA	NA	NA	NA	NA	NA	NA	NA
2012-07-09	11.6166666667	0.0643073631055	186366	24678	25293	170	11769	1893125.87659	15.91462354	10301.72	68452.1	6.64	0.0125488306372171	1.55026982446295	1.02534341314265	1.23137999524687	0.158293469761198	0.98184567349704	0.142629546851667	1
2012-07-10	18.1666666667	0.0922446661438	242268	30219	33442	173	14253	2373200.40294	22.70876035	6209.05	43009.96	6.93	0.0125760062376991	1.55071937871979	1.02328275246688	1.22888468883411	0.158324796988029	0.980526738964172	0.142757416604686	1
2012-07-11	13.65	0.0910711358063	207269	27370	30165	206	12621	1249365.53361	17.78720701	2044.49	14242.86	6.97	0.0125899869315936	1.55239487958073	1.0216142936099	1.22692310995562	0.158425629464632	0.980065468373287	0.143171096619015	1
2012-07-12	15.7	0.0751029008272	241800	27972	26493	196	14729	1310703.542	16.10499023	3300.6	23279.1	7.05	0.0125919051678438	1.54886274752763	1.01833201289616	1.22301568762223	0.158400283853309	0.979508678446891	0.142779633913019	1
2012-07-13	12.1166666667	0.0624379104709	317339	24266	23441	203	12350	2448766.94967	12.71610684	2647.77	19909.77	7.52	0.012606620492818	1.54712783453158	1.01688538176419	1.22117567466903	0.158388742995258	0.981816753721085	0.142337610578531	1
2012-07-14	17.2666666667	0.0739193730706	303924	24426	25417	217	12889	2369172.75994	16.39495791	858.86	6408.06	7.46	NA	NA	NA	NA	NA	NA	NA	NA
2012-07-15	15.1916666667	0.0708689273604	147666	24339	25886	254	11599	1672124.09871	16.82730601	1742.96	12903.71	7.4	NA	NA	NA	NA	NA	NA	NA	NA
2012-07-16	12.8833333333	0.0889668915723	200425	28370	30561	250	12849	1695175.10559	21.32899927	4251.14	33108.15	7.79	0.0126420492256113	1.55404502379243	1.0182148453688	1.22278687802945	0.158407058618532	0.984532986777722	0.142037989480666	1
2012-07-17	13.3	0.0830623066358	411541	33380	34693	215	15490	2666970.47688	20.25827138	5450.76	44635.06	8.19	0.0126592213566128	1.56152404747033	1.02098324770687	1.22624156958921	0.158457511202946	0.985726677706805	0.142344296691064	1
2012-07-18	14.7	0.0886488276602	293536	27537	30733	239	12195	1740583.53574	25.25477096	7303.47	64283.69	8.8	0.0126608401480305	1.56152404747033	1.02186379781812	1.22737337188922	0.158509503437279	0.987137597109661	0.143384593325447	1
2012-07-19	12.6833333333	0.0987912358104	184476	28008	31077	185	11908	1295478.21611	20.39232492	3162.77	28151.84	8.9	0.0126974291515197	1.56634488721534	1.02219700802936	1.2276988503828	0.158565804015838	0.990069601893013	0.144137495639841	1
